geolocation_zip_code_prefix,lat,lng,city,state
40283,-12.985932160695311,-38.49167149417161,salvador,BA
40285,-12.988973220930205,-38.487538086474615,salvador,BA
40286,-12.993674458980315,-38.48620469608747,salvador,BA
40290,-12.992912653903833,-38.49316108814621,salvador,BA
40295,-13.00042013974636,-38.48693499489018,salvador,BA
40296,-12.994160965806937,-38.47961467736431,salvador,BA
40300,-12.964270091176623,-38.49535244171619,salvador,BA
40301,-12.96534373688614,-38.50151453750981,salvador,BA
40302,-12.965801298431078,-38.49485052123605,salvador,BA
40310,-12.96078764682037,-38.48137055917789,salvador,BA
40313,-12.96418000245914,-38.48654159320809,salvador,BA
40314,-12.962042849439317,-38.48605271390394,salvador,BA
40315,-12.965852878943162,-38.48154231736798,salvador,BA
40318,-12.96124176512096,-38.48818394304429,salvador,BA
40320,-12.959188727848154,-38.49277437081844,salvador,BA
40321,-12.957502896607426,-38.49011221833159,salvador,BA
40323,-12.95835167943905,-38.49041082430296,salvador,BA
40325,-12.952179436125936,-38.49599374861179,salvador,BA
40327,-12.94487967274876,-38.49205241705569,salvador,BA
40330,-12.955455752426328,-38.48071376353222,salvador,BA
40335,-12.952044585124863,-38.489149313030936,salvador,BA
40340,-12.952787073680156,-38.482711437460836,salvador,BA
40342,-12.950024374654433,-38.48433655927582,salvador,BA
40349,-12.938406108558535,-38.48774292708985,salvador,BA
40350,-12.945683890581282,-38.476036032569176,salvador,BA
40352,-12.941034295141495,-38.479345054238365,salvador,BA
40353,-12.94405787854438,-38.47371683521423,salvador,BA
40354,-12.948459864784844,-38.47629018417339,salvador,BA
40355,-12.940654608703497,-38.48179285989529,salvador,BA
40357,-12.945454231726142,-38.47616516375919,salvador,BA
40365,-12.94748834665329,-38.48748851368901,salvador,BA
40366,-12.946265714445076,-38.48752016938148,salvador,BA
40367,-12.94556043073765,-38.49311106868467,salvador,BA
40368,-12.941434906745908,-38.488736802360094,salvador,BA
40370,-12.943403179914469,-38.49225925499862,salvador,BA
40375,-12.948901448034867,-38.49606698166,salvador,BA
40385,-12.928700707287227,-38.4783066979359,salvador,BA
40386,-12.923033937692637,-38.4781275,salvador,BA
40387,-12.923590499999992,-38.47962719444106,salvador,BA
40390,-12.934319343326203,-38.47842439563739,salvador,BA
40391,-12.933631250889295,-38.48060140139479,salvador,BA
40393,-12.928097205301128,-38.48298345103416,salvador,BA
40394,-12.930383719771577,-38.48232506810485,salvador,BA
40396,-12.884093213851958,-38.43363936832986,salvador,BA
40410,-12.945564022153734,-38.497392999987525,salvador,BA
40411,-12.94586167665742,-38.50128656112548,salvador,BA
40414,-12.931736649479522,-38.51146420912957,salvador,BA
40415,-12.925572982838538,-38.50678453150782,salvador,BA
40420,-12.916445993060766,-38.497361123780976,salvador,BA
40421,-12.917173976138212,-38.49545744532287,salvador,BA
40425,-12.928156776064911,-38.512858062929226,salvador,BA
40430,-12.931114860955573,-38.49946382292688,salvador,BA
40433,-12.94479347821568,-38.36710319608747,salvador,BA
40435,-12.926497614634375,-38.4983654568783,salvador,BA
40436,-12.925572108243408,-38.497035998158665,salvador,BA
40440,-12.92888566881835,-38.50411114572465,salvador,BA
40444,-12.93556007576895,-38.50387307859141,salvador,BA
40445,-12.940596589270765,-38.502828390299484,salvador,BA
40450,-12.935984284703569,-38.495851617453866,salvador,BA
40451,-12.935781704567535,-38.49686098450994,salvador,BA
40454,-12.931937237133422,-38.49270790478003,salvador,BA
40455,-12.9330250941202,-38.50311905698693,salvador,BA
40460,-12.957888744754676,-38.502641928432666,salvador,BA
40470,-12.922725876402708,-38.48496574755828,salvador,BA
40480,-12.920328378922338,-38.47646564915709,salvador,BA
40483,-12.92086527739086,-38.48206211694016,salvador,BA
40484,-12.912887332869376,-38.47487225183204,salvador,BA
40487,-12.921071350973211,-38.47915312093383,salvador,BA
40490,-12.900647440357584,-38.478394597582124,salvador,BA
40710,-12.893845554689207,-38.48698172430967,salvador,BA
40711,-12.883974045790325,-38.47695594734101,salvador,BA
40713,-12.887838531686992,-38.48358542718106,salvador,BA
40715,-12.887530784451954,-38.471786623804746,salvador,BA
40717,-12.897428665606654,-38.48316421474564,salvador,BA
40718,-12.89425491618097,-38.48051268128953,salvador,BA
40720,-12.870436686769027,-38.471875129870114,salvador,BA
40725,-12.871161,-38.47541198834324,salvador,BA
40726,-12.876435349568716,-38.466003883910886,salvador,BA
40730,-12.901199936911826,-38.4682723805652,salvador,BA
40731,-12.904871571110636,-38.4416035117903,salvador,BA
40735,-12.870360729026473,-38.47509322485915,salvador,BA
40740,-12.862952999999994,-38.47217849999999,salvador,BA
40750,-12.856316768343127,-38.469164672372486,salvador,BA
40760,-12.853507692897464,-38.47148198089448,salvador,BA
40800,-12.841820999999996,-38.47036689513174,salvador,BA
40810,-12.830830150007577,-38.47562387213996,salvador,BA
40820,-12.839967335699374,-38.46925751634147,salvador,BA
40830,-12.980969587202551,-38.51446292577503,salvador,BA
41100,-12.969205633553457,-38.46779150223562,salvador,BA
41110,-12.971832973341453,-38.4616279885062,salvador,BA
41120,-12.971025117715076,-38.456313956288355,salvador,BA
41130,-12.97067072353094,-38.45844127604025,salvador,BA
41150,-12.961191001544606,-38.47040396504043,salvador,BA
41152,-12.960658024665591,-38.46570756716933,salvador,BA
41180,-12.958102879506256,-38.448103047096076,salvador,BA
41181,-12.95434976181346,-38.438543189667165,salvador,BA
41185,-12.951564917254164,-38.46472830766844,salvador,BA
41190,-12.949233102252343,-38.46798283058784,salvador,BA
41192,-12.956310721947728,-38.44371338993253,salvador,BA
41194,-12.959451003901538,-38.44207570129898,salvador,BA
41195,-12.944079479734311,-38.45750353963801,salvador,BA
41197,-12.94837652647605,-38.46148482902939,salvador,BA
41200,-12.949608777186148,-38.458209702365025,salvador,BA
41204,-12.943321425519205,-38.46773887829135,salvador,BA
41205,-12.942831670498402,-38.44656949792932,salvador,BA
41207,-12.943908546254526,-38.4496699143837,salvador,BA
41210,-12.948853992075843,-38.44786894952323,salvador,BA
41211,-12.947101876814546,-38.44331389682628,salvador,BA
41213,-12.934276850929265,-38.44490853716337,salvador,BA
41214,-12.929711906245936,-38.4413866996735,salvador,BA
41215,-12.936454072162263,-38.43700685159166,salvador,BA
41217,-12.935531968453146,-38.438638076745974,salvador,BA
41218,-12.941444899287655,-38.43822405906241,salvador,BA
41219,-12.9337317284182,-38.457576367188,salvador,BA
41220,-12.937647478215688,-38.45995875,salvador,BA
41225,-12.934937596798488,-38.46093588121067,salvador,BA
41227,-12.932701856895202,-38.468693561617066,salvador,BA
41230,-12.919046744181092,-38.45088951203289,salvador,BA
41231,-12.929663164424916,-38.461531828452266,salvador,BA
41233,-12.908627884543229,-38.452900730967,salvador,BA
41235,-12.920983180989296,-38.44482676603209,salvador,BA
41245,-12.914429442595267,-38.43994021531397,salvador,BA
41247,-12.915465240160692,-38.44592825511551,salvador,BA
41250,-12.934897764726582,-38.42662971865808,salvador,BA
41253,-12.926245491836276,-38.439576143863455,salvador,BA
41260,-12.927718636038351,-38.41814913845441,salvador,BA
41262,-12.928591161286516,-38.407020248302416,salvador,BA
41270,-12.917955527593179,-38.46904597575653,salvador,BA
41275,-12.917025484772315,-38.46513483551438,salvador,BA
41280,-12.914138828110978,-38.46841417258264,salvador,BA
41285,-12.915325896474116,-38.47098758174155,salvador,BA
41290,-12.901680644285726,-38.462845799503725,salvador,BA
41291,-12.927207203424198,-38.45725105147165,salvador,BA
41295,-12.897793351049662,-38.46285812680699,salvador,BA
41297,-12.902116767804017,-38.46725945168036,salvador,BA
41300,-12.865685521850228,-38.4328436399598,salvador,BA
41301,-12.880719078722777,-38.437645286413385,salvador,BA
41305,-12.877728666534054,-38.43592911617205,salvador,BA
41306,-12.941386758730523,-38.48638155872629,salvador,BA
41307,-12.936907902737005,-38.45398398965713,salvador,BA
41308,-12.867703677530145,-38.421797303738806,salvador,BA
41310,-12.891719507915425,-38.43420075199373,salvador,BA
41311,-12.887758613421305,-38.436033796595815,salvador,BA
41315,-12.903553681516524,-38.44561043450051,salvador,BA
41320,-12.903303688576855,-38.44023299999999,salvador,BA
41321,-12.90289045956042,-38.43506935289263,salvador,BA
41322,-12.902488708093667,-38.42764580303976,salvador,BA
41330,-12.890643849468278,-38.41033999999996,salvador,BA
41333,-12.891104287649114,-38.43492649083625,salvador,BA
41334,-12.976010852281938,-38.43601989303416,salvador,BA
41335,-12.894407196931818,-38.421182250000015,salvador,BA
41336,-12.89630624997313,-38.43013899997662,salvador,BA
41337,-12.900693384728598,-38.42888975343565,salvador,BA
41338,-12.899039137530288,-38.41488663995669,salvador,BA
41339,-12.895648343883833,-38.4066190446397,salvador,BA
41340,-12.893095218667744,-38.40928093754842,salvador,BA
41341,-12.886798499999998,-38.41434899999999,salvador,BA
41342,-12.90184148302253,-38.403689465235196,salvador,BA
41343,-12.902529999999956,-38.3949495,salvador,BA
41345,-12.908591606917952,-38.387638124999995,salvador,BA
41349,-12.92181806105377,-38.45326487512956,salvador,BA
41350,-12.918854093926832,-38.4128725431341,salvador,BA
41351,-12.904710574387337,-38.400909785808686,salvador,BA
41370,-12.91350523809707,-38.420688329426504,salvador,BA
41385,-12.913820575476674,-38.4308958769115,salvador,BA
41386,-12.91602886654832,-38.43412467028861,salvador,BA
41387,-12.945199362114204,-38.47606551711012,salvador,BA
41388,-12.912213891501672,-38.39993240828457,salvador,BA
41390,-12.911216189946,-38.44238507553348,salvador,BA
41400,-12.98782840595161,-38.48307733570081,salvador,BA
41402,-12.965138788362083,-38.49593788418895,salvador,BA
41410,-12.975611673399277,-38.434644303198965,salvador,BA
41480,-12.920550957043073,-38.37157053332194,salvador,BA
41483,-12.90011570435074,-38.35122942758331,salvador,BA
41490,-12.916521033915558,-38.39507792874694,salvador,BA
41500,-12.913126312162175,-38.35712618642045,salvador,BA
41502,-12.900119946310177,-38.35273530083128,salvador,BA
41505,-12.880191017807473,-38.3748876068557,salvador,BA
41510,-12.913388098534217,-38.35764657852443,salvador,BA
41515,-12.929752703088536,-38.374717798765076,salvador,BA
41520,-12.913447600677282,-38.33498496179896,salvador,BA
41590,-12.999659196231702,-38.46191865681802,salvador,BA
41600,-12.936672127198204,-38.340746804114595,salvador,BA
41603,-12.9262412989784,-38.31920257715394,salvador,BA
41610,-12.946011452771193,-38.36698648737956,salvador,BA
41611,-12.937959114491854,-38.359493250129745,salvador,BA
41612,-12.946099557591308,-38.37604929072655,salvador,BA
41613,-12.95780165962436,-38.39394924271451,salvador,BA
41615,-12.941034151765509,-38.372661586733216,salvador,BA
41620,-12.946807089647407,-38.36041962753188,salvador,BA
41630,-12.935699593074398,-38.361384260077756,salvador,BA
41635,-12.92597084736385,-38.3544885807606,salvador,BA
41640,-12.938661103113603,-38.369711120479735,salvador,BA
41650,-12.94886786151202,-38.37979785858965,salvador,BA
41651,-12.95260852581182,-38.390169774810886,salvador,BA
41680,-12.954636203621048,-38.404231308211685,salvador,BA
41681,-12.96190845930484,-38.40685449252096,salvador,BA
41701,-12.94036546314612,-38.40350969969416,salvador,BA
41705,-12.976869562034716,-38.43249063765942,salvador,BA
41706,-12.975186089889924,-38.427099968674696,salvador,BA
41710,-12.976798966414696,-38.43225849120975,salvador,BA
41717,-12.876501604218362,-38.335573927837714,lauro de freitas,BA
41720,-12.9695836328429,-38.4352797916043,salvador,BA
41730,-12.937032004350332,-38.35655936043412,salvador,BA
41740,-12.964796454051823,-38.411388306736384,salvador,BA
41741,-12.969492338546145,-38.41744265786138,salvador,BA
41745,-12.934000623929125,-38.41068304630592,salvador,BA
41750,-12.986470561197992,-38.43969581848347,salvador,BA
41760,-12.993406702712957,-38.44650230690122,salvador,BA
41770,-12.98323370676736,-38.44780476837919,salvador,BA
41800,-12.991836995815078,-38.46664677435713,salvador,BA
41810,-12.992107222315182,-38.4528860594879,salvador,BA
41815,-12.993671220381945,-38.46553706050551,salvador,BA
41820,-12.984910395614744,-38.45866468324775,salvador,BA
41825,-12.997320103132653,-38.46395670258775,salvador,BA
41830,-13.002941821842725,-38.46302707201805,salvador,BA
41900,-13.012127386490807,-38.4712840824555,salvador,BA
41905,-13.009216499999994,-38.47419845545043,salvador,BA
41906,-13.005343897739056,-38.47214141771115,salvador,BA
41915,-13.00738589446745,-38.47961731171712,salvador,BA
41920,-13.004356211034349,-38.48047705541715,salvador,BA
41925,-13.004527499999996,-38.475166452785686,salvador,BA
41927,-13.004597482704895,-38.47710238527768,salvador,BA
41940,-13.010068037191981,-38.486485705803574,salvador,BA
41941,-13.01266201760238,-38.47951718977216,salvador,BA
41950,-13.008860413266774,-38.49538624646544,salvador,BA
41970,-13.002054233971949,-38.50359638412488,salvador,BA
41980,-13.010146826533555,-38.4955072178718,salvador,BA
42600,-12.741838747225797,-38.61577754108119,madre de deus,BA
42700,-12.886617293749712,-38.31176362990635,lauro de freitas,BA
42701,-12.887015205372286,-38.307738217035066,lauro de freitas,BA
42702,-12.891747605643934,-38.31513188064176,lauro de freitas,BA
42703,-12.897656855291633,-38.32266281048485,lauro de freitas,BA
42704,-12.899435160280467,-38.316540232168606,lauro de freitas,BA
42705,-12.897836827887717,-38.31066920864781,lauro de freitas,BA
42706,-12.899971435932109,-38.3021511628484,lauro de freitas,BA
42707,-12.892028521784304,-38.29819378856104,lauro de freitas,BA
42708,-12.884316873160602,-38.29962218509781,lauro de freitas,BA
42709,-12.877571727845979,-38.29279683328498,lauro de freitas,BA
42710,-12.8733043076161,-38.28785142365683,lauro de freitas,BA
42711,-12.873128681002296,-38.32017898784306,lauro de freitas,BA
42712,-12.868645258066785,-38.30607483239966,lauro de freitas,BA
42713,-12.867584857060445,-38.30305273779037,lauro de freitas,BA
42714,-12.87009859172488,-38.30430269455827,lauro de freitas,BA
42717,-12.878041490456797,-38.33143683976776,lauro de freitas,BA
42721,-12.888355583819035,-38.338262596586645,lauro de freitas,BA
42722,-12.885676557528845,-38.33909598537307,lauro de freitas,BA
42733,-12.841390176094643,-38.33842602029398,lauro de freitas,BA
42738,-12.894841198667141,-38.339099858948224,lauro de freitas,BA
42739,-12.895619958905504,-38.34476695308496,lauro de freitas,BA
42740,-12.883748041822018,-38.3506729730798,lauro de freitas,BA
42800,-12.702775525829766,-38.32408742238762,camacari,BA
42801,-12.714492825606651,-38.31800246546817,camacari,BA
42802,-12.710046501379251,-38.3198546266982,camacari,BA
42803,-12.711368069522695,-38.32801406272507,camacari,BA
42804,-12.722585234418826,-38.33114844929018,camacari,BA
42805,-12.710007323078603,-38.3340536965658,camacari,BA
42806,-12.703684633062934,-38.33325522668024,camacari,BA
42807,-12.693179447852632,-38.3346983564997,camacari,BA
42808,-12.690970236370791,-38.33193670283499,camacari,BA
42809,-12.695228934788908,-38.323124511093845,camacari,BA
42810,-12.671985939287657,-38.30348556023128,camacari,BA
42820,-12.627382882260232,-38.08579556302914,monte gordo,BA
42827,-12.660831000000002,-38.0909115,camacari,BA
42833,-11.814195909366733,-39.38633098172164,barra do jacuipe,BA
42835,-12.711127204241985,-38.18152285695949,camacari,BA
42840,-12.832067732752495,-38.2650522458186,abrantes,BA
42841,-12.85540709548166,-38.28278468343276,catu de abrantes,BA
42849,-12.764134571033452,-38.32269380781166,camacari,BA
42850,-12.612415450513193,-38.30185928710392,dias d'avila,BA
43700,-12.787901214641034,-38.39375727768481,simoes filho,BA
43805,-12.670883005225331,-38.54463986844448,candeias,BA
43806,-12.660125658574408,-38.5353257265387,candeias,BA
43810,-12.668583222016894,-38.543904197932484,candeias,BA
43813,-12.662003317919835,-38.49420779015357,candeias,BA
43815,-12.667646138937247,-38.53671145742078,candeias,BA
43820,-12.67414388032313,-38.539563416062045,candeias,BA
43825,-12.677855351306745,-38.5381874644912,candeias,BA
43840,-12.729459889765042,-38.525362094291694,passe,BA
43843,-12.713407812193182,-38.451529657464356,candeias,BA
43845,-12.73419999999996,-38.44663499999996,passagem dos teixeiras,BA
43850,-12.514824021519784,-38.49280099999996,sao sebastiao do passe,BA
43900,-12.626301422668272,-38.67811291026383,sao francisco do conde,BA
44001,-12.2555861527064,-38.96049208673321,feira de santana,BA
44002,-12.254298714165444,-38.96670848834325,feira de santana,BA
44003,-12.264909003582872,-38.95972292200935,feira de santana,BA
44004,-12.268359890919871,-38.96696899876484,feira de santana,BA
44005,-12.264493631138569,-38.97167381258126,feira de santana,BA
44006,-12.27480428784992,-38.97675961273068,feira de santana,BA
44007,-12.262602837125934,-38.97957588231721,feira de santana,BA
44008,-12.255925580595262,-38.97919632875525,feira de santana,BA
44009,-12.253279721613769,-38.984911126216154,feira de santana,BA
44010,-12.273637684593712,-38.965054533819696,feira de santana,BA
44013,-12.284828749441594,-38.98586422548169,feira de santana,BA
44018,-12.245636650297143,-38.97030334970286,feira de santana,BA
44019,-12.247893325004348,-38.98842651471519,feira de santana,BA
44020,-12.239272031995206,-38.968103093456094,feira de santana,BA
44021,-12.241279298920864,-38.97295268595993,feira de santana,BA
44022,-12.247160332998064,-38.97341686810361,feira de santana,BA
44023,-12.251983831444768,-38.97518506369383,feira de santana,BA
44024,-12.244241708710856,-38.97891415071692,feira de santana,BA
44025,-12.24728934026778,-38.98931136511053,feira de santana,BA
44028,-12.233190342489486,-38.98102656379932,feira de santana,BA
44030,-12.220335209273449,-38.99636584554789,feira de santana,BA
44031,-12.22115955518339,-38.98288735110265,feira de santana,BA
44032,-12.225649279801,-38.97004848084664,feira de santana,BA
44033,-12.219363670552257,-38.97509109769749,feira de santana,BA
44034,-12.206363521784304,-38.96960109769751,feira de santana,BA
44035,-12.19426189435672,-38.98818405101609,feira de santana,BA
44036,-12.189858528400393,-38.96648183949952,feira de santana,BA
44038,-12.234716209574728,-38.95185389024473,feira de santana,BA
44042,-12.215406854263302,-38.99651630445348,feira de santana,BA
44043,-12.243345496249088,-38.9436927485429,feira de santana,BA
44044,-12.210815861922171,-38.992740068220215,feira de santana,BA
44045,-12.248425817821646,-38.94855376942198,feira de santana,BA
44046,-12.194980849803521,-38.996539337017595,feira de santana,BA
44050,-12.239198759362946,-38.95885389800332,feira de santana,BA
44051,-12.243755229929768,-38.95144676998097,feira de santana,BA
44052,-12.244194759482111,-38.94468188506273,feira de santana,BA
44053,-12.225060471002324,-38.959438500000005,feira de santana,BA
44054,-12.217121533204898,-38.95969092423104,feira de santana,BA
44055,-12.208452418840974,-38.9627489238465,feira de santana,BA
44056,-12.225319704968523,-38.9485082776848,feira de santana,BA
44057,-12.220741080446006,-38.93832585706043,feira de santana,BA
44059,-12.20828657222108,-38.94333525,feira de santana,BA
44061,-12.207759275539608,-38.96369208584192,feira de santana,BA
44062,-12.267751560208184,-38.95655175,feira de santana,BA
44063,-12.280587580068126,-38.95895129516995,feira de santana,BA
44065,-12.234507170432096,-38.938516772137575,feira de santana,BA
44066,-12.229348707149912,-38.93582264423366,feira de santana,BA
44067,-12.236089997778295,-38.92564575,feira de santana,BA
44070,-12.263958471002326,-38.943032201915855,feira de santana,BA
44071,-12.24271978129149,-38.92339707340303,feira de santana,BA
44072,-12.241997682401855,-38.9053768102573,feira de santana,BA
44073,-12.243870000000005,-38.890215,feira de santana,BA
44075,-12.253850496537542,-38.95186541546015,feira de santana,BA
44076,-12.257218445467103,-38.9456856283665,feira de santana,BA
44077,-12.261161739800336,-38.93887098286109,feira de santana,BA
44078,-12.268328114490117,-38.93277199255301,feira de santana,BA
44079,-12.271484877246245,-38.923611700458736,feira de santana,BA
44082,-12.262600344253372,-38.92933758089357,feira de santana,BA
44085,-12.25430555902682,-38.927100591309625,feira de santana,BA
44086,-12.254971180133833,-38.90266648904413,feira de santana,BA
44088,-12.269331246992856,-38.950362010820044,feira de santana,BA
44089,-12.27586722208878,-38.94662510401029,feira de santana,BA
44090,-12.282274161552769,-38.95687609039735,feira de santana,BA
44091,-12.295973849847073,-38.95049283582439,feira de santana,BA
44092,-12.3043905,-38.951031639500535,feira de santana,BA
44094,-12.281083501675145,-38.934945604191476,feira de santana,BA
44095,-12.286947394396655,-38.94142180740504,feira de santana,BA
44096,-12.295318599774966,-38.91742344033121,feira de santana,BA
44097,-12.312543517109695,-38.89610170705173,feira de santana,BA
44150,-11.957039857108867,-38.97326496102103,santa barbara,BA
44160,-11.974580017699614,-39.106493706649424,tanquinho,BA
44180,-12.437809952625852,-39.120537023304166,antonio cardoso,BA
44190,-12.432076045415204,-39.25225611414973,santo estevao,BA
44200,-12.549801514059943,-38.70724725,santo amaro,BA
44218,-12.661775303973426,-38.751328908632885,acupe,BA
44220,-12.73892673698011,-38.76801414614356,saubara,BA
44230,-12.398107357762546,-38.754783341542925,amelia rodrigues,BA
44245,-12.329811904868649,-38.76578858775967,conceicao do jacuipe,BA
44250,-12.247956429673728,-38.75114774689128,coracao de maria,BA
44255,-12.046542140667496,-38.76624616305242,irara,BA
44260,-12.02496730499172,-38.866625579242864,santanopolis,BA
44270,-12.403960395626159,-38.621649202979256,terra nova,BA
44280,-12.304345887547704,-38.64050708935713,teodoro sampaio,BA
44300,-12.60065246000923,-38.96409364442922,cachoeira,BA
44320,-12.505241520503517,-39.00121798206752,conceicao da feira,BA
44330,-12.432962145304828,-38.95087514014196,sao goncalo dos campos,BA
44340,-12.622813725954598,-38.9898184327091,muritiba,BA
44345,-12.537948451666846,-39.187174145793215,cabaceiras do paraguacu,BA
44350,-12.601546093423693,-39.042327767334385,governador mangabeira,BA
44360,-12.607040403624948,-38.9693177135332,sao felix,BA
44380,-12.670929960053403,-39.101845002245085,cruz das almas,BA
44400,-13.026101713034052,-39.028702163396396,nazare,BA
44420,-12.778077194072882,-38.91699818722069,maragogipe,BA
44428,-23.514302546209343,-47.13083935539563,sao roque do paraguacu,BA
44450,-12.875952695820208,-38.75992915537925,salinas da margarida,BA
44460,-12.897119975144381,-38.67594396358673,itaparica,BA
44470,-12.963618158798525,-38.61659253194185,vera cruz,BA
44480,-13.113165072929068,-38.894360241046385,jaguaripe,BA
44490,-13.075713755781962,-38.99987347643633,aratuipe,BA
44500,-12.764888292754312,-39.427142547987046,castro alves,BA
44520,-12.409034982957309,-39.50017510765003,rafael jambeiro,BA
44530,-12.731863677028896,-39.18765317179423,sapeacu,BA
44540,-12.77723917440754,-39.16948125630305,conceicao do almeida,BA
44550,-12.847278228066505,-39.08996843720253,sao felipe,BA
44560,-12.905765046338937,-39.193169231084745,dom macedo costa,BA
44565,-12.976240433654683,-39.39514803618758,varzedo,BA
44570,-12.972792986722467,-39.26633372078269,santo antonio de jesus,BA
44571,-12.967917531540149,-39.25957274999999,santo antonio de jesus,BA
44572,-12.972236214427419,-39.27205467384046,santo antonio de jesus,BA
44573,-12.961754999999991,-39.25156950200922,santo antonio de jesus,BA
44574,-12.970091261653497,-39.250837720992905,santo antonio de jesus,BA
44575,-13.000749256530547,-39.10709954798716,muniz ferreira,BA
44580,-13.04873295483068,-39.45567257483132,sao miguel das matas,BA
44590,-12.770347628955994,-39.521869710715706,santa teresinha,BA
44600,-12.157504709615496,-39.74025382761943,ipira,BA
44610,-11.81271967745807,-39.90713515204994,pintadas,BA
44620,-11.960852929760252,-40.166154257211176,baixa grande,BA
44630,-11.710640672074572,-40.15003252075537,mairi,BA
44635,-11.60604465814939,-40.13697275558071,varzea da roca,BA
44640,-11.808897021594973,-39.38247895172796,riachao do jacuipe,BA
44642,-11.606918048267053,-39.63175784204657,nova fatima,BA
44645,-11.667962991057111,-39.83723438434137,capela do alto alegre,BA
44650,-11.47117810705438,-39.78200205803173,gaviao,BA
44655,-11.834950290399531,-39.61195646926234,pe de serra,BA
44660,-12.155764664563915,-39.4569983672138,serra preta,BA
44670,-12.150948172604416,-39.24574060291863,anguera,BA
44680,-12.315242629803704,-39.30835163302527,ipecaeta,BA
44690,-11.257587089150194,-40.94371674255454,varzea nova,BA
44695,-11.381175175781514,-40.01150934088645,capim grosso,BA
44698,-11.428582897501853,-39.91115149999996,sao jose do jacuipe,BA
44700,-11.183238046901202,-40.51481294117708,jacobina,BA
44710,-11.417273407831264,-40.29809048427947,serrolandia,BA
44713,-11.411882928607254,-40.12411909076313,quixabeira,BA
44715,-11.527036500243593,-40.31676302909209,varzea do poco,BA
44718,-10.970277932318124,-41.082185104556686,ourolandia,BA
44720,-11.430401263166583,-40.59703532500239,miguel calmon,BA
44730,-11.091963846444612,-40.432761000000006,caem,BA
44740,-10.93957756537348,-40.42121037633781,saude,BA
44745,-10.955390212268558,-40.57514743657836,mirangaba,BA
44750,-11.107563944724031,-40.07057237647189,caldeirao grande,BA
44755,-10.864261697808011,-40.13260718161231,ponto novo,BA
44770,-10.74287680156385,-40.36320236473998,pindobacu,BA
44775,-10.742551816636317,-40.13284135088866,filadelfia,BA
44780,-10.571142295614182,-40.27603691220365,antonio goncalves,BA
44790,-10.508411752156983,-40.32025003223376,campo formoso,BA
44798,-10.730883244728414,-41.32280325819772,umburanas,BA
44800,-11.85830528350246,-40.47191632208655,mundo novo,BA
44830,-11.729838712468453,-40.55513548161579,piritiba,BA
44840,-11.8470836423206,-40.791829901777746,tapiramuta,BA
44850,-11.548240223259656,-41.158478210703606,morro do chapeu,BA
44880,-11.692252981393505,-41.468733329812025,cafarnaum,BA
44885,-11.96619970051728,-41.64161778744017,mulungu do morro,BA
44890,-11.685911744560826,-41.76946325814834,canarana,BA
44892,-11.860459652819213,-41.75396975925798,salobro,BA
44895,-11.761521102283517,-41.90736268390189,barro alto,BA
44900,-11.304175427274007,-41.85457641375542,irece,BA
44905,-11.383393723541433,-41.83169928745527,lapao,BA
44910,-11.455115076895277,-41.43738852989071,america dourada,BA
44915,-11.228617971871731,-41.8768434437126,sao gabriel,BA
44920,-11.347727535793053,-41.66132285951857,joao dourado,BA
44925,-11.04328739010026,-41.9683570026524,jussara,BA
44930,-11.295467096438527,-41.98793291814576,presidente dutra,BA
44940,-11.137253559648594,-42.1119045,central,BA
44950,-11.335761357264255,-42.13213638635329,uibai,BA
44960,-11.546989630642573,-41.97800583068864,ibitita,BA
44970,-11.641529486998857,-42.011819834293696,ibipeba,BA
44990,-11.808205323039298,-42.058637690155315,barra do mendes,BA
45000,-14.851759232038706,-40.84105363835194,vitoria da conquista,BA
45002,-14.842157521784308,-40.84172587778493,vitoria da conquista,BA
45003,-14.84215420038665,-40.83419874937962,vitoria da conquista,BA
45005,-14.850931340906678,-40.830397401201395,vitoria da conquista,BA
45008,-14.817119999999932,-40.77610999999996,vitoria da conquista,BA
45009,-14.852563999999973,-40.81262113499997,vitoria da conquista,BA
45010,-14.853568274496482,-40.84527359547579,vitoria da conquista,BA
45012,-14.853031675719988,-40.80815018713959,vitoria da conquista,BA
45015,-14.847990580068124,-40.84578142492353,vitoria da conquista,BA
45020,-14.85958455953889,-40.83663498604923,vitoria da conquista,BA
45023,-14.865555804684712,-40.8465854266467,vitoria da conquista,BA
45025,-14.855939072854763,-40.851686948450876,vitoria da conquista,BA
45026,-14.878585578258203,-40.83718991854688,vitoria da conquista,BA
45027,-14.877254732292089,-40.83710932469549,vitoria da conquista,BA
45028,-14.861329344162929,-40.82171582292687,vitoria da conquista,BA
45029,-14.875675438038172,-40.81098821755254,vitoria da conquista,BA
45031,-14.882935669959814,-40.812394285975884,vitoria da conquista,BA
45035,-14.841868402377958,-40.84255169892765,vitoria da conquista,BA
45037,-14.906509240636836,-40.836347041217024,vitoria da conquista,BA
45050,-14.882838516128722,-40.830670520275234,vitoria da conquista,BA
45051,-14.855744713572616,-40.8550544014291,vitoria da conquista,BA
45052,-14.854072368861432,-40.85954503619048,vitoria da conquista,BA
45053,-14.866601428702864,-40.8699510885161,vitoria da conquista,BA
45055,-14.855426023308471,-40.847643999999946,vitoria da conquista,BA
45058,-14.930478,-40.88709225,vitoria da conquista,BA
45061,-14.882825597955755,-40.873526530436365,vitoria da conquista,BA
45065,-14.873938248896703,-40.85929911587513,vitoria da conquista,BA
